"dateid","product_name","warehouse","totalstockmovement"
2023-04-16,,BUE1 - Amazon Buenos Aires,79
2023-01-05,,SYD1 - Amazon Sidney,34
2023-01-04,,BER6 - Amazon Berlin,61
2023-10-27,,PHX7 - Amazon Phoenix,59
2023-12-22,,HOU2 - Amazon Houston,42
2023-06-16,,BER3 - Amazon Brieselang,62
2023-03-15,,MXC2 - Amazon Mexico City,42
2023-11-17,,CAI1 - Amazon El Cairo,51
2023-04-13,,POZ1 - Amazon Sady,23
2023-09-14,,LUX16 - Amazon Luxemburg,52
2023-04-25,,PHX7 - Amazon Phoenix,66
2023-03-29,,SHA1 - Amazon Shanghai,68
2023-04-02,,HKG1 - Amazon Hong Kong,66
2023-08-28,,TOR1 - Amazon Toronto,75
2023-03-24,,CGN1 - Amazon Koblenz,49
2023-08-28,,LIS3 - Amazon Lisbon,58
2023-11-28,,BER3 - Amazon Brieselang,50
2023-10-27,,NDH1  - Amazon New Delhi,70
2023-07-16,,HKG1 - Amazon Hong Kong,33
2023-07-14,,MIA1 - Amazon Miami,47
2023-09-27,,TOR1 - Amazon Toronto,57
2023-03-07,,MIS1 - Amazon Mississauga,63
2023-04-07,,BOG2 - Amazon Bogota,58
2023-05-19,,DUB19 - Amazon Dublin,57
2023-04-22,,WEL1 - Amazon Wels,58
2023-12-30,,DUS2 - Amazon Rheinberg,35
2023-02-27,,LAS7 - Amazon Las Vegas,30
2023-12-28,,BCN1 - Amazon El Prat de Llobregat,36
2023-10-07,,PHX7 - Amazon Phoenix,50
2023-06-22,,SAD1 - Amazon San Diego,47
2023-08-24,,DEH8 - Amazon Den Haag,33
2023-03-07,,ZRH13 - Amazon Zurich,40
2023-11-20,,NYC1 - Amazon New York City,28
2023-08-19,,DEH8 - Amazon Den Haag,66
2023-02-23,,TKY6 - Amazon Tokyo,37
2023-07-15,,DEH8 - Amazon Den Haag,86
2023-03-09,,MAN1 - Amazon Manchester,52
2023-02-13,,DUB19 - Amazon Dublin,78
2023-12-17,,BVA1 - Amazon Boves,41
2023-08-27,,BER6 - Amazon Berlin,41
2023-07-08,,BER6 - Amazon Berlin,35
2023-06-06,,LCY1 - Amazon London,59
2023-11-07,,MIS1 - Amazon Mississauga,73
2023-04-27,,LCY1 - Amazon London,61
2023-10-18,,ZRH13 - Amazon Zurich,72
2023-09-04,,BCN1 - Amazon El Prat de Llobregat,41
2023-11-22,,BUE1 - Amazon Buenos Aires,40
2023-11-11,,LIS3 - Amazon Lisbon,49
2023-12-17,,MIS1 - Amazon Mississauga,37
2023-07-12,,CHI1 - Amazon Chicago,46
2023-01-27,,BCN1 - Amazon El Prat de Llobregat,34
2023-02-10,,ZRH13 - Amazon Zurich,53
2023-12-04,,CHI1 - Amazon Chicago,45
2023-06-25,,BUE1 - Amazon Buenos Aires,63
2023-04-28,,FCO1 - Amazon Passo Corese,48
2023-04-30,,DBA1 - Amazon Dubai,53
2023-07-09,,LIS3 - Amazon Lisbon,56
2023-08-01,,LAS7 - Amazon Las Vegas,48
2023-03-17,,CAI1 - Amazon El Cairo,78
2023-01-08,,CHI1 - Amazon Chicago,40
2023-09-24,,BCR2 - Amazon Bucarest,53
2023-03-24,,SHA1 - Amazon Shanghai,56
2023-10-05,,SHA1 - Amazon Shanghai,46
2023-06-01,,BCR2 - Amazon Bucarest,51
2023-01-22,,BER3 - Amazon Brieselang,67
2023-10-02,,TOR1 - Amazon Toronto,42
2023-01-15,,CWL1 - Amazon Swansea,17
2023-03-28,,BCN1 - Amazon El Prat de Llobregat,55
2023-08-03,,NDH1  - Amazon New Delhi,48
2023-05-16,,CPN3 - Amazon Copenaghen,57
2023-09-02,,SAP1 - Amazon San Paolo,41
2023-03-22,,HOU2 - Amazon Houston,53
2023-08-13,,PHX7 - Amazon Phoenix,57
2023-08-12,,MXC2 - Amazon Mexico City,73
2023-04-15,,CWL1 - Amazon Swansea,51
2023-03-04,,CHI1 - Amazon Chicago,54
2023-09-01,,MXC2 - Amazon Mexico City,54
2023-02-28,,TKY6 - Amazon Tokyo,65
2023-07-12,,FCO1 - Amazon Passo Corese,60
2023-02-12,,SAD1 - Amazon San Diego,52
2023-10-22,,DBA1 - Amazon Dubai,56
2023-07-27,,CHI1 - Amazon Chicago,41
2023-01-12,,WEL1 - Amazon Wels,32
2023-08-02,,MXP5 - Amazon Castel San Giovanni,46
2023-07-18,,DUS2 - Amazon Rheinberg,52
2023-10-24,,MRS1 - Amazon Montelimar,52
2023-09-26,,TKY6 - Amazon Tokyo,57
2023-11-28,,BOG2 - Amazon Bogota,77
2023-05-06,,SVQ1 - Amazon Sevilla,29
2023-10-28,,CAI1 - Amazon El Cairo,45
2023-07-19,,DBA1 - Amazon Dubai,27
2023-10-05,,POZ1 - Amazon Sady,42
2023-04-20,,DBA1 - Amazon Dubai,49
2023-01-04,,DUS2 - Amazon Rheinberg,67
2023-05-22,,BCR2 - Amazon Bucarest,44
2023-05-21,,MIS1 - Amazon Mississauga,67
2023-10-10,,POZ1 - Amazon Sady,43
2023-05-22,,HKG1 - Amazon Hong Kong,64
2023-09-23,,CPN3 - Amazon Copenaghen,53
2023-01-16,,DEH8 - Amazon Den Haag,40
2023-01-10,,NDH1  - Amazon New Delhi,77
2023-05-12,,WEL1 - Amazon Wels,75
2023-05-17,,WEL1 - Amazon Wels,52
2023-11-03,,BOG2 - Amazon Bogota,40
2023-10-06,,BER6 - Amazon Berlin,62
2023-08-08,,NDH1  - Amazon New Delhi,66
2023-12-23,,HKG1 - Amazon Hong Kong,51
2023-06-22,,MAN1 - Amazon Manchester,40
2023-11-26,,LIS3 - Amazon Lisbon,67
2023-06-21,,BCR2 - Amazon Bucarest,70
2023-04-15,,MIA1 - Amazon Miami,50
2023-06-23,,TKY6 - Amazon Tokyo,54
2023-07-21,,BCN1 - Amazon El Prat de Llobregat,65
2023-10-11,,DUS2 - Amazon Rheinberg,51
2023-05-05,,MIA1 - Amazon Miami,62
2023-03-12,,SVQ1 - Amazon Sevilla,33
2023-06-10,,DEH8 - Amazon Den Haag,79
2023-07-24,,NDH1  - Amazon New Delhi,65
2023-12-14,,CHI1 - Amazon Chicago,63
2023-08-21,,CHI1 - Amazon Chicago,53
2023-11-09,,CHI1 - Amazon Chicago,62
2023-10-04,,BOG2 - Amazon Bogota,45
2023-11-05,,CPT2 - Amazon Capetown,48
2023-05-23,,SAD1 - Amazon San Diego,48
2023-06-18,,TKY6 - Amazon Tokyo,43
2023-03-17,,CPN3 - Amazon Copenaghen,82
2023-12-18,,BOG2 - Amazon Bogota,31
2023-11-22,,BVA1 - Amazon Boves,51
2023-04-01,,DEH8 - Amazon Den Haag,43
2023-12-19,,LAS7 - Amazon Las Vegas,67
2023-10-26,,MXC2 - Amazon Mexico City,49
2023-12-31,,MIA1 - Amazon Miami,45
2023-05-07,,LCY1 - Amazon London,62
2023-09-18,,SVQ1 - Amazon Sevilla,60
2023-11-10,,BRX2 - Amazon Bruxelles,29
2023-12-25,,DUS2 - Amazon Rheinberg,45
2023-05-05,,SAP1 - Amazon San Paolo,55
2023-05-04,,BRX2 - Amazon Bruxelles,23
2023-04-15,,NDH1  - Amazon New Delhi,70
2023-02-18,,BER6 - Amazon Berlin,57
2023-02-26,,WEL1 - Amazon Wels,63
2023-09-20,,POZ1 - Amazon Sady,67
2023-10-01,,BER6 - Amazon Berlin,32
2023-02-27,,FCO1 - Amazon Passo Corese,18
2023-01-07,,BCR2 - Amazon Bucarest,53
2023-03-02,,HOU2 - Amazon Houston,69
2023-04-22,,BER3 - Amazon Brieselang,48
2023-10-14,,LUX16 - Amazon Luxemburg,46
2023-02-21,,WEL1 - Amazon Wels,64
2023-07-07,,LAS7 - Amazon Las Vegas,33
2023-11-09,,MAN1 - Amazon Manchester,44
2023-02-01,,MRS1 - Amazon Montelimar,60
2023-03-06,,LIS3 - Amazon Lisbon,48
2023-08-23,,TOR1 - Amazon Toronto,45
2023-08-30,,BER3 - Amazon Brieselang,61
2023-01-11,,CAI1 - Amazon El Cairo,63
2023-11-19,,CHI1 - Amazon Chicago,69
2023-11-02,,BVA1 - Amazon Boves,69
2023-08-11,,CGN1 - Amazon Koblenz,47
2023-04-26,,BVA1 - Amazon Boves,71
2023-12-03,,BCN1 - Amazon El Prat de Llobregat,43
2023-12-22,,ZRH13 - Amazon Zurich,59
2023-10-29,,BOG2 - Amazon Bogota,69
2023-07-06,,LUX16 - Amazon Luxemburg,51
2023-08-21,,CGN1 - Amazon Koblenz,62
2023-02-19,,CWL1 - Amazon Swansea,88
2023-05-05,,DBA1 - Amazon Dubai,53
2023-08-06,,ORY1 - Amazon Saran,63
2023-08-15,,BCR2 - Amazon Bucarest,59
2023-03-07,,HOU2 - Amazon Houston,22
2023-06-13,,TKY6 - Amazon Tokyo,83
2023-07-08,,DUB19 - Amazon Dublin,43
2023-11-29,,ORY1 - Amazon Saran,57
2023-01-06,,MIS1 - Amazon Mississauga,48
2023-12-10,,BRX2 - Amazon Bruxelles,42
2023-11-16,,NDH1  - Amazon New Delhi,62
2023-03-16,,TOR1 - Amazon Toronto,63
2023-04-04,,BRX2 - Amazon Bruxelles,46
2023-04-28,,CGN1 - Amazon Koblenz,79
2023-08-04,,BUE1 - Amazon Buenos Aires,42
2023-11-24,,SAD1 - Amazon San Diego,75
2023-10-22,,SAP1 - Amazon San Paolo,65
2023-01-07,,BCN1 - Amazon El Prat de Llobregat,76
2023-10-30,,FCO1 - Amazon Passo Corese,50
2023-10-28,,HOU2 - Amazon Houston,77
2023-07-28,,CPT2 - Amazon Capetown,35
2023-12-29,,MAN1 - Amazon Manchester,81
2023-01-27,,MRS1 - Amazon Montelimar,78
2023-01-09,,BER6 - Amazon Berlin,26
2023-06-16,,WEL1 - Amazon Wels,69
2023-07-20,,CPN3 - Amazon Copenaghen,68
2023-09-21,,NYC1 - Amazon New York City,49
2023-04-20,,NDH1  - Amazon New Delhi,53
2023-05-22,,BCN1 - Amazon El Prat de Llobregat,82
2023-03-29,,CGN1 - Amazon Koblenz,69
2023-11-18,,BCN1 - Amazon El Prat de Llobregat,64
2023-07-06,,LCY1 - Amazon London,56
2023-04-24,,MXP5 - Amazon Castel San Giovanni,49
2023-01-02,,HKG1 - Amazon Hong Kong,74
2023-08-16,,SHA1 - Amazon Shanghai,62
2023-06-15,,CAI1 - Amazon El Cairo,62
2023-02-25,,ZRH13 - Amazon Zurich,23
2023-07-06,,HKG1 - Amazon Hong Kong,70
2023-12-14,,FCO1 - Amazon Passo Corese,60
2023-09-27,,PHX7 - Amazon Phoenix,33
2023-10-25,,CHI1 - Amazon Chicago,48
2023-01-06,,BUE1 - Amazon Buenos Aires,49
2023-09-30,,SAD1 - Amazon San Diego,75
2023-12-24,,SAD1 - Amazon San Diego,62
2023-11-05,,MXP5 - Amazon Castel San Giovanni,29
2023-12-10,,MXP5 - Amazon Castel San Giovanni,44
2023-06-30,,BVA1 - Amazon Boves,56
2023-02-23,,MXC2 - Amazon Mexico City,48
2023-09-04,,MRS1 - Amazon Montelimar,61
2023-08-27,,MXP5 - Amazon Castel San Giovanni,55
2023-01-12,,MRS1 - Amazon Montelimar,56
2023-02-03,,NYC1 - Amazon New York City,74
2023-08-08,,PHX7 - Amazon Phoenix,43
2023-05-11,,CAI1 - Amazon El Cairo,46
2023-07-29,,CWL1 - Amazon Swansea,30
2023-04-12,,BCR2 - Amazon Bucarest,62
2023-05-16,,ZRH13 - Amazon Zurich,44
2023-03-05,,NYC1 - Amazon New York City,72
2023-11-01,,SAP1 - Amazon San Paolo,34
2023-10-15,,ORY1 - Amazon Saran,46
2023-10-18,,HOU2 - Amazon Houston,33
2023-04-04,,CPT2 - Amazon Capetown,63
2023-04-24,,BRX2 - Amazon Bruxelles,55
2023-10-14,,BER3 - Amazon Brieselang,61
2023-06-24,,DBA1 - Amazon Dubai,49
2023-10-29,,WEL1 - Amazon Wels,70
2023-04-19,,TKY6 - Amazon Tokyo,50
2023-03-28,,WEL1 - Amazon Wels,55
2023-04-29,,MXC2 - Amazon Mexico City,48
2023-02-24,,PHX7 - Amazon Phoenix,73
2023-07-28,,DUS2 - Amazon Rheinberg,68
2023-07-26,,HKG1 - Amazon Hong Kong,46
2023-01-15,,TOR1 - Amazon Toronto,70
2023-05-19,,CPT2 - Amazon Capetown,53
2023-03-03,,BOG2 - Amazon Bogota,74
2023-03-20,,NYC1 - Amazon New York City,75
2023-06-06,,BCN1 - Amazon El Prat de Llobregat,46
2023-09-01,,MXP5 - Amazon Castel San Giovanni,69
2023-09-04,,HKG1 - Amazon Hong Kong,58
2023-05-13,,POZ1 - Amazon Sady,61
2023-10-22,,NDH1  - Amazon New Delhi,70
2023-10-12,,DBA1 - Amazon Dubai,61
2023-03-01,,SAP1 - Amazon San Paolo,43
2023-07-11,,BCR2 - Amazon Bucarest,50
2023-06-19,,DBA1 - Amazon Dubai,40
2023-04-09,,BRX2 - Amazon Bruxelles,48
2023-02-16,,BOG2 - Amazon Bogota,63
2023-07-09,,DBA1 - Amazon Dubai,50
2023-07-21,,BER3 - Amazon Brieselang,59
2023-07-02,,CHI1 - Amazon Chicago,56
2023-10-23,,CAI1 - Amazon El Cairo,49
2023-07-23,,TKY6 - Amazon Tokyo,46
2023-06-15,,ZRH13 - Amazon Zurich,29
2023-10-01,,TKY6 - Amazon Tokyo,54
2023-03-09,,CGN1 - Amazon Koblenz,53
2023-08-15,,BCN1 - Amazon El Prat de Llobregat,55
2023-11-29,,POZ1 - Amazon Sady,39
2023-01-24,,MXC2 - Amazon Mexico City,44
2023-10-23,,HOU2 - Amazon Houston,62
2023-07-02,,FCO1 - Amazon Passo Corese,41
2023-08-24,,ZRH13 - Amazon Zurich,62
2023-03-19,,SAD1 - Amazon San Diego,32
2023-12-22,,DEH8 - Amazon Den Haag,48
2023-11-13,,BCR2 - Amazon Bucarest,51
2023-06-17,,LAS7 - Amazon Las Vegas,60
2023-11-14,,FCO1 - Amazon Passo Corese,56
2023-10-29,,BER3 - Amazon Brieselang,61
2023-05-22,,BER3 - Amazon Brieselang,40
2023-05-27,,MRS1 - Amazon Montelimar,56
2023-10-07,,CWL1 - Amazon Swansea,46
2023-04-02,,LUX16 - Amazon Luxemburg,25
2023-12-09,,SHA1 - Amazon Shanghai,45
2023-11-12,,BVA1 - Amazon Boves,54
2023-04-01,,ZRH13 - Amazon Zurich,69
2023-02-05,,CPN3 - Amazon Copenaghen,37
2023-09-13,,SVQ1 - Amazon Sevilla,66
2023-12-31,,SAP1 - Amazon San Paolo,62
2023-07-12,,CGN1 - Amazon Koblenz,49
2023-07-31,,WEL1 - Amazon Wels,70
2023-03-10,,DUB19 - Amazon Dublin,84
2023-06-20,,DEH8 - Amazon Den Haag,43
2023-05-26,,CPN3 - Amazon Copenaghen,36
2023-06-17,,CGN1 - Amazon Koblenz,63
2023-10-03,,SVQ1 - Amazon Sevilla,30
2023-08-30,,WEL1 - Amazon Wels,62
2023-01-20,,SAP1 - Amazon San Paolo,52
2023-03-12,,CPN3 - Amazon Copenaghen,65
2023-01-08,,POZ1 - Amazon Sady,50
2023-10-13,,DEH8 - Amazon Den Haag,42
2023-06-20,,CAI1 - Amazon El Cairo,62
2023-01-04,,BRX2 - Amazon Bruxelles,53
2023-08-06,,FCO1 - Amazon Passo Corese,75
2023-02-14,,SAP1 - Amazon San Paolo,63
2023-04-07,,WEL1 - Amazon Wels,45
2023-11-11,,SYD1 - Amazon Sidney,72
2023-10-27,,LIS3 - Amazon Lisbon,46
2023-08-31,,FCO1 - Amazon Passo Corese,34
2023-11-09,,SHA1 - Amazon Shanghai,41
2023-06-16,,BCR2 - Amazon Bucarest,51
2023-08-26,,FCO1 - Amazon Passo Corese,35
2023-04-26,,ZRH13 - Amazon Zurich,76
2023-11-25,,BER6 - Amazon Berlin,64
2023-10-07,,TOR1 - Amazon Toronto,35
2023-01-20,,TOR1 - Amazon Toronto,66
2023-11-11,,SAP1 - Amazon San Paolo,53
2023-11-24,,LAS7 - Amazon Las Vegas,62
2023-08-08,,DBA1 - Amazon Dubai,45
2023-10-05,,LAS7 - Amazon Las Vegas,45
2023-09-23,,CAI1 - Amazon El Cairo,55
2023-10-21,,NYC1 - Amazon New York City,46
2023-03-27,,HOU2 - Amazon Houston,54
2023-11-13,,BCN1 - Amazon El Prat de Llobregat,60
2023-01-06,,CAI1 - Amazon El Cairo,42
2023-11-14,,CHI1 - Amazon Chicago,40
2023-01-03,,POZ1 - Amazon Sady,66
2023-08-06,,SAD1 - Amazon San Diego,37
2023-01-05,,PHX7 - Amazon Phoenix,57
2023-06-27,,SHA1 - Amazon Shanghai,47
2023-05-30,,TOR1 - Amazon Toronto,50
2023-08-15,,BOG2 - Amazon Bogota,37
2023-08-14,,BUE1 - Amazon Buenos Aires,44
2023-03-03,,WEL1 - Amazon Wels,55
2023-04-06,,BUE1 - Amazon Buenos Aires,62
2023-10-23,,ZRH13 - Amazon Zurich,48
2023-08-12,,CPT2 - Amazon Capetown,53
2023-08-07,,MXP5 - Amazon Castel San Giovanni,67
2023-05-27,,LCY1 - Amazon London,54
2023-02-09,,PHX7 - Amazon Phoenix,63
2023-07-14,,LIS3 - Amazon Lisbon,46
2023-05-05,,NDH1  - Amazon New Delhi,42
2023-03-13,,BER3 - Amazon Brieselang,34
2023-02-22,,LAS7 - Amazon Las Vegas,61
2023-11-30,,TKY6 - Amazon Tokyo,65
2023-05-16,,BVA1 - Amazon Boves,52
2023-01-18,,SAD1 - Amazon San Diego,56
2023-12-24,,FCO1 - Amazon Passo Corese,66
2023-07-02,,ORY1 - Amazon Saran,52
2023-04-04,,TKY6 - Amazon Tokyo,44
2023-01-09,,DUS2 - Amazon Rheinberg,55
2023-05-27,,BOG2 - Amazon Bogota,41
2023-08-20,,LUX16 - Amazon Luxemburg,46
2023-01-15,,SYD1 - Amazon Sidney,54
2023-12-19,,ORY1 - Amazon Saran,61
2023-11-30,,DUS2 - Amazon Rheinberg,49
2023-04-29,,BER6 - Amazon Berlin,30
2023-10-09,,MRS1 - Amazon Montelimar,42
2023-01-15,,LIS3 - Amazon Lisbon,57
2023-12-18,,LCY1 - Amazon London,55
2023-11-16,,CWL1 - Amazon Swansea,33
2023-08-19,,BVA1 - Amazon Boves,34
2023-07-22,,SAD1 - Amazon San Diego,73
2023-04-14,,NYC1 - Amazon New York City,50
2023-12-06,,LIS3 - Amazon Lisbon,66
2023-07-31,,BCN1 - Amazon El Prat de Llobregat,29
2023-12-18,,WEL1 - Amazon Wels,69
2023-11-20,,DUB19 - Amazon Dublin,53
2023-12-16,,MIA1 - Amazon Miami,70
2023-07-24,,SYD1 - Amazon Sidney,74
2023-05-14,,BRX2 - Amazon Bruxelles,42
2023-07-07,,ORY1 - Amazon Saran,30
2023-03-06,,NDH1  - Amazon New Delhi,32
2023-11-06,,NDH1  - Amazon New Delhi,46
2023-02-19,,MIA1 - Amazon Miami,47
2023-10-19,,LUX16 - Amazon Luxemburg,61
2023-12-24,,CGN1 - Amazon Koblenz,57
2023-05-25,,DBA1 - Amazon Dubai,40
2023-05-06,,CPN3 - Amazon Copenaghen,53
2023-12-15,,MXP5 - Amazon Castel San Giovanni,70
2023-06-07,,SAD1 - Amazon San Diego,52
2023-02-09,,CWL1 - Amazon Swansea,54
2023-07-03,,NYC1 - Amazon New York City,66
2023-01-30,,DBA1 - Amazon Dubai,45
2023-04-23,,ORY1 - Amazon Saran,54
2023-03-29,,ORY1 - Amazon Saran,46
2023-03-07,,BVA1 - Amazon Boves,30
2023-05-29,,DUS2 - Amazon Rheinberg,70
2023-07-17,,MAN1 - Amazon Manchester,61
2023-05-06,,DEH8 - Amazon Den Haag,41
2023-06-26,,LUX16 - Amazon Luxemburg,49
2023-07-24,,DBA1 - Amazon Dubai,54
2023-10-04,,WEL1 - Amazon Wels,48
2023-11-04,,POZ1 - Amazon Sady,35
2023-07-31,,BCR2 - Amazon Bucarest,52
2023-12-10,,DUB19 - Amazon Dublin,42
2023-05-08,,ORY1 - Amazon Saran,61
2023-03-03,,LUX16 - Amazon Luxemburg,70
2023-01-29,,MXC2 - Amazon Mexico City,49
2023-03-15,,DUS2 - Amazon Rheinberg,51
2023-12-30,,BER6 - Amazon Berlin,29
2023-06-13,,BER6 - Amazon Berlin,63
2023-09-29,,BCN1 - Amazon El Prat de Llobregat,77
2023-03-07,,DEH8 - Amazon Den Haag,67
2023-10-30,,MAN1 - Amazon Manchester,62
2023-06-30,,CPN3 - Amazon Copenaghen,44
2023-08-15,,LUX16 - Amazon Luxemburg,56
2023-07-04,,SYD1 - Amazon Sidney,59
2023-11-10,,DUB19 - Amazon Dublin,80
2023-04-27,,LUX16 - Amazon Luxemburg,55
2023-04-26,,CPN3 - Amazon Copenaghen,56
2023-11-05,,BER6 - Amazon Berlin,23
2023-07-22,,ORY1 - Amazon Saran,53
2023-08-25,,MRS1 - Amazon Montelimar,34
2023-07-25,,CAI1 - Amazon El Cairo,45
2023-05-25,,MIA1 - Amazon Miami,54
2023-06-03,,DUB19 - Amazon Dublin,56
2023-09-03,,DEH8 - Amazon Den Haag,28
2023-08-30,,BOG2 - Amazon Bogota,66
2023-06-03,,BRX2 - Amazon Bruxelles,55
2023-07-11,,BOG2 - Amazon Bogota,44
2023-06-05,,CAI1 - Amazon El Cairo,65
2023-11-12,,CAI1 - Amazon El Cairo,40
2023-03-19,,ORY1 - Amazon Saran,36
2023-01-17,,LUX16 - Amazon Luxemburg,39
2023-11-15,,BER6 - Amazon Berlin,63
2023-01-26,,DEH8 - Amazon Den Haag,71
2023-04-15,,DBA1 - Amazon Dubai,56
2023-01-03,,SHA1 - Amazon Shanghai,46
2023-09-12,,SAP1 - Amazon San Paolo,45
2023-03-17,,BVA1 - Amazon Boves,60
2023-11-24,,MAN1 - Amazon Manchester,71
2023-12-11,,CWL1 - Amazon Swansea,56
2023-07-03,,DUB19 - Amazon Dublin,50
2023-05-24,,BRX2 - Amazon Bruxelles,54
2023-05-29,,BRX2 - Amazon Bruxelles,69
2023-02-09,,SAP1 - Amazon San Paolo,31
2023-02-12,,CHI1 - Amazon Chicago,73
2023-03-04,,LAS7 - Amazon Las Vegas,69
2023-12-24,,SHA1 - Amazon Shanghai,60
2023-09-27,,MIA1 - Amazon Miami,48
2023-07-09,,PHX7 - Amazon Phoenix,57
2023-03-24,,POZ1 - Amazon Sady,55
2023-07-03,,MXC2 - Amazon Mexico City,51
2023-11-24,,POZ1 - Amazon Sady,55
2023-04-24,,CPT2 - Amazon Capetown,64
2023-01-03,,FCO1 - Amazon Passo Corese,52
2023-02-02,,SHA1 - Amazon Shanghai,53
2023-12-29,,ORY1 - Amazon Saran,46
2023-12-15,,BER6 - Amazon Berlin,69
2023-10-13,,CPN3 - Amazon Copenaghen,50
2023-06-23,,NYC1 - Amazon New York City,60
2023-09-30,,CGN1 - Amazon Koblenz,30
2023-01-10,,DBA1 - Amazon Dubai,60
2023-12-26,,SYD1 - Amazon Sidney,75
2023-06-25,,ZRH13 - Amazon Zurich,30
2023-08-18,,TOR1 - Amazon Toronto,55
2023-06-17,,ORY1 - Amazon Saran,48
2023-04-10,,MIA1 - Amazon Miami,62
2023-10-29,,BCR2 - Amazon Bucarest,33
2023-02-02,,ORY1 - Amazon Saran,43
2023-04-12,,BCN1 - Amazon El Prat de Llobregat,49
2023-03-29,,MAN1 - Amazon Manchester,64
2023-05-21,,DEH8 - Amazon Den Haag,37
2023-07-13,,MXC2 - Amazon Mexico City,52
2023-06-16,,HKG1 - Amazon Hong Kong,52
2023-06-16,,BCN1 - Amazon El Prat de Llobregat,59
2023-04-19,,DUS2 - Amazon Rheinberg,36
2023-09-09,,MRS1 - Amazon Montelimar,60
2023-09-06,,TKY6 - Amazon Tokyo,45
2023-02-17,,FCO1 - Amazon Passo Corese,64
2023-04-24,,TKY6 - Amazon Tokyo,60
2023-06-24,,PHX7 - Amazon Phoenix,62
2023-05-14,,MXC2 - Amazon Mexico City,50
2023-10-20,,CGN1 - Amazon Koblenz,61
2023-06-07,,CGN1 - Amazon Koblenz,44
2023-04-12,,BOG2 - Amazon Bogota,41
2023-01-22,,BCN1 - Amazon El Prat de Llobregat,55
2023-10-07,,SAP1 - Amazon San Paolo,41
2023-12-02,,CAI1 - Amazon El Cairo,49
2023-11-08,,LCY1 - Amazon London,67
2023-04-20,,CWL1 - Amazon Swansea,26
2023-04-23,,POZ1 - Amazon Sady,78
2023-12-01,,DBA1 - Amazon Dubai,75
2023-05-03,,POZ1 - Amazon Sady,64
2023-06-23,,DUS2 - Amazon Rheinberg,54
2023-02-23,,MXP5 - Amazon Castel San Giovanni,40
2023-12-11,,TOR1 - Amazon Toronto,32
2023-01-19,,MXP5 - Amazon Castel San Giovanni,55
2023-01-13,,ORY1 - Amazon Saran,63
2023-09-02,,PHX7 - Amazon Phoenix,44
2023-10-22,,CWL1 - Amazon Swansea,53
2023-07-19,,MIA1 - Amazon Miami,73
2023-06-17,,FCO1 - Amazon Passo Corese,51
2023-08-18,,NDH1  - Amazon New Delhi,36
2023-08-13,,LIS3 - Amazon Lisbon,36
2023-11-22,,HOU2 - Amazon Houston,45
2023-06-18,,BRX2 - Amazon Bruxelles,75
2023-10-14,,BCR2 - Amazon Bucarest,34
2023-01-20,,CWL1 - Amazon Swansea,53
2023-12-23,,WEL1 - Amazon Wels,57
2023-11-06,,SAP1 - Amazon San Paolo,48
2023-12-03,,MRS1 - Amazon Montelimar,58
2023-11-21,,CWL1 - Amazon Swansea,49
2023-02-25,,HOU2 - Amazon Houston,50
2023-07-31,,LUX16 - Amazon Luxemburg,65
2023-01-01,,CPN3 - Amazon Copenaghen,57
2023-06-25,,DEH8 - Amazon Den Haag,68
2023-07-16,,LUX16 - Amazon Luxemburg,43
2023-02-13,,TKY6 - Amazon Tokyo,51
2023-12-06,,MIA1 - Amazon Miami,58
2023-02-08,,DUS2 - Amazon Rheinberg,40
2023-06-02,,ORY1 - Amazon Saran,50
2023-01-19,,BRX2 - Amazon Bruxelles,44
2023-09-26,,DUS2 - Amazon Rheinberg,73
2023-04-10,,NDH1  - Amazon New Delhi,50
2023-09-17,,MIA1 - Amazon Miami,42
2023-10-23,,DEH8 - Amazon Den Haag,57
2023-01-30,,SAP1 - Amazon San Paolo,74
2023-06-11,,BCR2 - Amazon Bucarest,54
2023-07-10,,DEH8 - Amazon Den Haag,77
2023-11-01,,LIS3 - Amazon Lisbon,66
2023-06-22,,CHI1 - Amazon Chicago,46
2023-11-08,,MRS1 - Amazon Montelimar,66
2023-01-23,,MAN1 - Amazon Manchester,54
2023-10-02,,CWL1 - Amazon Swansea,59
2023-03-10,,NYC1 - Amazon New York City,62
2023-12-16,,TOR1 - Amazon Toronto,56
2023-11-30,,MXP5 - Amazon Castel San Giovanni,42
2023-11-19,,SAD1 - Amazon San Diego,43
2023-10-06,,NYC1 - Amazon New York City,64
2023-04-17,,MRS1 - Amazon Montelimar,26
2023-07-20,,SVQ1 - Amazon Sevilla,64
2023-07-02,,CGN1 - Amazon Koblenz,53
2023-08-01,,SHA1 - Amazon Shanghai,55
2023-10-02,,DBA1 - Amazon Dubai,69
2023-01-10,,MIA1 - Amazon Miami,37
2023-07-27,,LAS7 - Amazon Las Vegas,76
2023-02-02,,CGN1 - Amazon Koblenz,46
2023-05-10,,MIA1 - Amazon Miami,52
2023-01-21,,DEH8 - Amazon Den Haag,48
2023-07-19,,SYD1 - Amazon Sidney,45
2023-04-02,,BCR2 - Amazon Bucarest,69
2023-09-26,,BRX2 - Amazon Bruxelles,74
2023-08-22,,BER6 - Amazon Berlin,81
2023-01-28,,FCO1 - Amazon Passo Corese,55
2023-10-01,,MXP5 - Amazon Castel San Giovanni,29
2023-11-22,,ZRH13 - Amazon Zurich,66
2023-03-03,,BCR2 - Amazon Bucarest,40
